318172808	7.7203606	38.2778462	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172845	7.7064117	38.2704647	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172865	7.6754504	38.2697781	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172888	7.6638819	38.2793911	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318172967	7.6565663	38.271323	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318173028	7.664052	38.2735546	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318173052	7.6495909	38.2672032	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318173077	7.6381918	38.2701214	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318173116	7.6414244	38.260165	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318175850	7.1053347	38.3583553	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f"
318188194	5.3492616	37.502795	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f","is_in:country":"Ethiopia","is_in:continent":"Africa"
318188350	5.3675491	37.5185879	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f","is_in:country":"Ethiopia","is_in:continent":"Africa"
318188353	5.2692688	37.4990185	volcano	No data	No data	No data	0	No data	"source":"landsat","natural":"volcano","created_by":"Potlatch 0.10f","is_in:country":"Ethiopia","is_in:continent":"Africa"
